"","band2","band3","band4","NDVI","VCF","class"
"16519",0.0761,0.0797,0.2731,0.5481859,18,"1"
"16520",0.0739,0.0797,0.2731,0.5481859,20,"1"
"16521",0.0739,0.0837,0.2603,0.5133721,19,"1"
"16522",0.0739,0.0855,0.2518,0.4930329,16,"1"
"16523",0.0783,0.0894,0.2646,0.4949153,16,"1"
"16524",0.0783,0.0894,0.2646,0.4949153,18,"1"
"16525",0.0783,0.0855,0.2561,0.4994145,19,"1"
"16526",0.0739,0.0778,0.2646,0.5455607,17,"1"
"16527",0.0695,0.0683,0.2773,0.6047454,19,"1"
"16528",0.0651,0.0663,0.2772,0.6139738,23,"1"
"16529",0.0652,0.0605,0.2475,0.6071429,41,"1"
"16530",0.0586,0.0684,0.1666,0.4178723,29,"1"
"16531",0.0587,0.0645,0.1538,0.4090701,24,"1"
"16532",0.0609,0.0665,0.1964,0.4941042,34,"1"
"16533",0.061,0.0569,0.2134,0.5789863,53,"1"
"16534",0.0632,0.0607,0.2218,0.5702655,26,"1"
"16535",0.0721,0.0724,0.2303,0.5216386,14,"1"
"16536",0.0699,0.0763,0.2344,0.508851,31,"1"
"16537",0.0678,0.0608,0.2217,0.5695575,27,"1"
"16538",0.0722,0.0725,0.2555,0.5579268,21,"1"
"16539",0.0811,0.0935,0.2681,0.482854,17,"1"
"16540",0.0812,0.1013,0.2681,0.451543,16,"1"
"16541",0.0747,0.0706,0.2764,0.5930836,15,"1"
"16542",0.0681,0.063,0.2721,0.6239928,36,"1"
"16543",0.0703,0.0611,0.2888,0.6507574,23,"1"
"16544",0.0682,0.0593,0.2972,0.6673212,25,"1"
"16545",0.0639,0.0517,0.293,0.700029,45,"1"
"16546",0.0726,0.0612,0.3013,0.6623448,44,"1"
"16547",0.0705,0.0632,0.297,0.6490838,38,"1"
"16548",0.0705,0.0613,0.2885,0.649514,39,"1"
"16549",0.0684,0.0537,0.2801,0.6782504,44,"1"
"16550",0.0641,0.0614,0.2843,0.6447787,40,"1"
"16551",0.0707,0.0596,0.2967,0.6654505,40,"1"
"16552",0.0686,0.0654,0.2966,0.638674,49,"1"
"16553",0.073,0.0673,0.2882,0.6213783,35,"1"
"16554",0.0818,0.0826,0.2965,0.5642311,15,"1"
"16555",0.0818,0.0845,0.2881,0.5464305,23,"1"
"16556",0.0776,0.0751,0.2672,0.5612036,28,"1"
"16557",0.0755,0.077,0.2545,0.5354449,14,"1"
"16558",0.0711,0.0713,0.2502,0.5564541,24,"1"
"16559",0.0711,0.0695,0.2501,0.5650814,32,"1"
"16560",0.0756,0.0809,0.2417,0.4984501,7,"1"
"16561",0.0778,0.0828,0.25,0.5024038,23,"1"
"16562",0.0734,0.0828,0.2375,0.4829847,25,"1"
"16563",0.0713,0.0715,0.2291,0.5242848,37,"1"
"16564",0.0714,0.081,0.2415,0.4976744,38,"1"
"16565",0.0714,0.0848,0.2415,0.4802329,21,"1"
"16566",0.0823,0.098,0.2581,0.4495928,11,"1"
"16567",0.078,0.0829,0.2666,0.525608,16,"1"
"16568",0.0758,0.0773,0.2791,0.5662177,19,"1"
"16569",0.0735,0.0734,0.2959,0.6024912,23,"1"
"16570",0.0713,0.0658,0.2626,0.5992692,25,"1"
"16571",0.0669,0.0638,0.2584,0.6039727,33,"1"
"16572",0.0733,0.0713,0.2753,0.5885747,37,"1"
"16573",0.0733,0.0752,0.2711,0.5656945,22,"1"
"16574",0.0798,0.0808,0.2628,0.5296857,4,"1"
"16575",0.0798,0.094,0.2629,0.4732418,8,"1"
"16576",0.0754,0.0751,0.2545,0.5442961,25,"1"
"16577",0.0687,0.0616,0.2587,0.6153606,40,"1"
"16578",0.0687,0.0654,0.2673,0.606853,50,"1"
"16579",0.0708,0.0615,0.2673,0.6259124,47,"1"
"16580",0.0729,0.071,0.2589,0.5695665,26,"1"
"16581",0.0729,0.0729,0.2506,0.5493045,9,"1"
"16582",0.0773,0.0844,0.2506,0.4961194,14,"1"
"16583",0.0751,0.0862,0.2465,0.4818154,33,"1"
"16584",0.0703,0.0822,0.2299,0.4732458,47,"1"
"16585",0.0792,0.0918,0.2298,0.4291045,17,"1"
"16586",0.077,0.0919,0.2255,0.42092,11,"1"
"16587",0.0704,0.0747,0.217,0.48783,27,"1"
"16588",0.0683,0.0747,0.2339,0.5158782,54,"1"
"16589",0.0705,0.0785,0.2506,0.5229414,48,"1"
"16590",0.0772,0.0786,0.2675,0.545796,17,"1"
"16591",0.0772,0.0786,0.2674,0.5456647,11,"1"
"16592",0.0707,0.0692,0.2631,0.5835089,30,"1"
"16593",0.0685,0.0634,0.2504,0.595921,64,"1"
"16594",0.0686,0.0654,0.2462,0.5802311,28,"1"
"16595",0.0686,0.0674,0.2378,0.5583224,56,"1"
"16596",0.0708,0.0731,0.2251,0.509725,44,"1"
"16597",0.0753,0.0846,0.2251,0.4536648,8,"1"
"16598",0.0754,0.0827,0.2125,0.4397019,19,"1"
"16599",0.0731,0.0788,0.1872,0.4075188,20,"1"
"16600",0.0732,0.0827,0.1745,0.3569207,18,"1"
"16601",0.0711,0.0827,0.1703,0.3462451,25,"1"
"16602",0.0756,0.0865,0.1997,0.3955276,24,"1"
"16603",0.0716,0.074,0.2603,0.5572839,27,"1"
"16604",0.0694,0.0701,0.2646,0.5811174,26,"1"
"16605",0.0716,0.0662,0.2646,0.5997582,29,"1"
"16606",0.0716,0.0682,0.2603,0.5847793,34,"1"
"16607",0.0694,0.072,0.2603,0.5666566,26,"1"
"16608",0.0716,0.0797,0.2646,0.5370317,24,"1"
"16609",0.0739,0.0797,0.2731,0.5481859,19,"1"
"16610",0.0783,0.0894,0.2689,0.5009768,14,"1"
"16611",0.0805,0.0894,0.2646,0.4949153,15,"1"
"16612",0.0716,0.0778,0.2689,0.551197,20,"1"
"16613",0.0694,0.0701,0.2815,0.6012514,22,"1"
"16614",0.0673,0.0721,0.2729,0.582029,20,"1"
"16615",0.0629,0.0624,0.2305,0.573916,31,"1"
"16616",0.0586,0.0625,0.1538,0.4220989,26,"1"
"16617",0.0608,0.0664,0.1666,0.4300429,25,"1"
"16618",0.0609,0.0684,0.1964,0.4833837,28,"1"
"16619",0.0588,0.0529,0.2006,0.582643,63,"1"
"16620",0.0654,0.0646,0.2134,0.5352518,26,"1"
"16621",0.072,0.0743,0.2218,0.4981425,12,"1"
"16622",0.0677,0.0724,0.2387,0.5345548,28,"1"
"16623",0.0634,0.0608,0.2471,0.6050666,51,"1"
"16624",0.0634,0.0628,0.2471,0.594708,42,"1"
"16625",0.0722,0.0802,0.2555,0.5221924,29,"1"
"16626",0.0811,0.0955,0.2765,0.4865591,20,"1"
"16627",0.0768,0.0879,0.2765,0.5175631,17,"1"
"16628",0.0724,0.0706,0.268,0.5829888,25,"1"
"16629",0.0724,0.0689,0.2721,0.5958944,17,"1"
"16630",0.0725,0.0689,0.2804,0.6054967,13,"1"
"16631",0.0748,0.0593,0.293,0.6633551,20,"1"
"16632",0.0726,0.0651,0.2929,0.6363128,49,"1"
"16633",0.0726,0.0612,0.2886,0.6500858,43,"1"
"16634",0.0705,0.0575,0.2802,0.6594611,28,"1"
"16635",0.0705,0.0595,0.2844,0.6539692,33,"1"
"16636",0.0706,0.0613,0.2843,0.6452546,21,"1"
"16637",0.0706,0.0596,0.2926,0.6615559,13,"1"
"16638",0.0663,0.0614,0.2883,0.6488419,35,"1"
"16639",0.0642,0.0615,0.2715,0.6306306,34,"1"
"16640",0.0708,0.0711,0.2715,0.5849387,20,"1"
"16641",0.0753,0.0693,0.284,0.6076988,23,"1"
"16642",0.0709,0.0674,0.2797,0.6116393,26,"1"
"16643",0.0754,0.0731,0.2755,0.5806081,15,"1"
"16644",0.0754,0.0712,0.2712,0.5841121,18,"1"
"16645",0.0732,0.0694,0.2671,0.5875186,24,"1"
"16646",0.0732,0.0732,0.246,0.5413534,14,"1"
"16647",0.0777,0.0828,0.2544,0.5088968,8,"1"
"16648",0.0821,0.096,0.2501,0.445247,14,"1"
"16649",0.0734,0.0772,0.2291,0.495919,16,"1"
"16650",0.0691,0.0809,0.2249,0.470896,10,"1"
"16651",0.0713,0.0829,0.2207,0.4538867,15,"1"
"16652",0.0692,0.0791,0.2458,0.5130809,39,"1"
"16653",0.0735,0.0772,0.2751,0.5617372,39,"1"
"16654",0.0822,0.0941,0.2668,0.4785259,11,"1"
"16655",0.0821,0.0904,0.2752,0.5054705,18,"1"
"16656",0.0712,0.0676,0.2669,0.5958146,24,"1"
"16657",0.0711,0.0676,0.2753,0.605716,28,"1"
"16658",0.0863,0.0827,0.3004,0.5682589,25,"1"
"16659",0.0755,0.0732,0.2838,0.589916,20,"1"
"16660",0.0797,0.0827,0.2586,0.5153824,18,"1"
"16661",0.0754,0.0807,0.2546,0.51864,21,"1"
"16662",0.073,0.0674,0.2504,0.5758339,25,"1"
"16663",0.0665,0.0597,0.2547,0.620229,29,"1"
"16664",0.0643,0.0615,0.2588,0.615985,56,"1"
"16665",0.0642,0.0597,0.2421,0.6043738,59,"1"
"16666",0.0707,0.0692,0.2464,0.5614702,28,"1"
"16667",0.0728,0.0691,0.2465,0.5621039,14,"1"
"16668",0.0751,0.0729,0.2338,0.5246169,35,"1"
"16669",0.0597,0.0537,0.2213,0.6094545,58,"1"
"16670",0.0703,0.0727,0.234,0.5259211,40,"1"
"16671",0.0703,0.086,0.2256,0.4480103,31,"1"
"16672",0.0725,0.0784,0.2171,0.4693739,22,"1"
"16673",0.0704,0.0747,0.2382,0.5225312,20,"1"
"16674",0.0726,0.0785,0.255,0.5292354,25,"1"
"16675",0.0705,0.0652,0.2549,0.5926273,28,"1"
"16676",0.075,0.0729,0.2506,0.5493045,25,"1"
"16677",0.0706,0.0786,0.2421,0.5098223,19,"1"
"16678",0.0685,0.0672,0.2253,0.5405128,54,"1"
"16679",0.0685,0.0692,0.2379,0.5493325,37,"1"
"16680",0.0729,0.0654,0.2546,0.59125,36,"1"
"16681",0.0664,0.0635,0.2503,0.5952836,58,"1"
"16682",0.0753,0.0863,0.2335,0.4602877,25,"1"
"16683",0.0796,0.0921,0.2251,0.4192938,7,"1"
"16684",0.0775,0.0921,0.2166,0.4033042,36,"1"
"16685",0.0754,0.0864,0.204,0.4049587,5,"1"
"16686",0.0754,0.0864,0.204,0.4049587,21,"1"
"16687",0.0819,0.0959,0.2165,0.3860435,17,"1"
"16688",0.0783,0.0894,0.2392,0.4558734,19,"1"
"16689",0.0805,0.0894,0.2434,0.4627404,25,"1"
"16690",0.0672,0.0643,0.2603,0.6038201,33,"1"
"16691",0.065,0.0546,0.2689,0.662442,39,"1"
"16692",0.0694,0.0701,0.2689,0.5864307,24,"1"
"16693",0.0694,0.0797,0.2561,0.5253127,25,"1"
"16694",0.0739,0.0778,0.2731,0.5565688,20,"1"
"16695",0.0805,0.0894,0.2731,0.5067586,12,"1"
"16696",0.0783,0.0952,0.2603,0.4644163,12,"1"
"16697",0.0761,0.0837,0.2646,0.5193798,17,"1"
"16698",0.0762,0.076,0.2773,0.5697707,17,"1"
"16699",0.0695,0.074,0.2814,0.5835678,13,"1"
"16700",0.0651,0.0644,0.239,0.5754779,26,"1"
"16701",0.063,0.0644,0.1709,0.4526137,25,"1"
"16702",0.0608,0.0664,0.1709,0.4403708,22,"1"
"16703",0.0609,0.0626,0.2006,0.5243161,20,"1"
"16704",0.0587,0.0568,0.2091,0.5727717,57,"1"
"16705",0.0654,0.0685,0.2176,0.5211465,28,"1"
"16706",0.072,0.0723,0.2175,0.5010352,15,"1"
"16707",0.0677,0.0686,0.2472,0.5655478,25,"1"
"16708",0.0633,0.0627,0.2472,0.5953533,46,"1"
"16709",0.0656,0.0686,0.2428,0.5594091,41,"1"
"16710",0.0656,0.0744,0.2512,0.5429975,28,"1"
"16711",0.0789,0.0841,0.2891,0.5493033,18,"1"
"16712",0.079,0.0879,0.2765,0.5175631,19,"1"
"16713",0.0747,0.0745,0.2638,0.5595625,19,"1"
"16714",0.0724,0.0765,0.2553,0.5388788,23,"1"
"16715",0.0747,0.0803,0.2594,0.5272299,17,"1"
"16716",0.0725,0.0631,0.2679,0.6187311,21,"1"
"16717",0.0703,0.0593,0.2678,0.6374197,24,"1"
"16718",0.0704,0.0555,0.2719,0.6609652,47,"1"
"16719",0.0683,0.0555,0.2719,0.6609652,46,"1"
"16720",0.0683,0.0575,0.2761,0.6552758,23,"1"
"16721",0.0684,0.0575,0.2844,0.6636443,37,"1"
"16722",0.0662,0.0556,0.2843,0.672845,51,"1"
"16723",0.0685,0.0596,0.28,0.6489988,27,"1"
"16724",0.0663,0.0614,0.2716,0.6312312,41,"1"
"16725",0.0685,0.0615,0.2674,0.6260261,49,"1"
"16726",0.0664,0.0577,0.2799,0.6581754,45,"1"
"16727",0.0665,0.0558,0.2882,0.6755814,44,"1"
"16728",0.0687,0.0559,0.2881,0.675,51,"1"
"16729",0.0687,0.0598,0.2713,0.6387798,43,"1"
"16730",0.0666,0.0617,0.2755,0.6340451,43,"1"
"16731",0.0688,0.0636,0.2586,0.6052142,63,"1"
"16732",0.0732,0.0751,0.2502,0.5382724,21,"1"
"16733",0.0798,0.0847,0.2585,0.5064103,22,"1"
"16734",0.0733,0.0789,0.246,0.5143121,22,"1"
"16735",0.0733,0.0771,0.2292,0.496572,17,"1"
"16736",0.0712,0.0809,0.2291,0.4780645,25,"1"
"16737",0.067,0.0753,0.2416,0.5247712,51,"1"
"16738",0.0691,0.0772,0.2416,0.5156838,53,"1"
"16739",0.0756,0.0847,0.2584,0.5062664,28,"1"
"16740",0.0777,0.0884,0.2753,0.5138851,23,"1"
"16741",0.0732,0.0771,0.267,0.5518745,33,"1"
"16742",0.0776,0.077,0.2754,0.5629966,33,"1"
"16743",0.0819,0.0788,0.2922,0.5752022,25,"1"
"16744",0.0754,0.0694,0.288,0.6116396,31,"1"
"16745",0.0709,0.0655,0.2797,0.6205098,45,"1"
"16746",0.0687,0.0654,0.2546,0.59125,39,"1"
"16747",0.0686,0.073,0.2295,0.5173554,21,"1"
"16748",0.0708,0.0711,0.2505,0.5578358,17,"1"
"16749",0.0685,0.0673,0.2632,0.5927383,26,"1"
"16750",0.0663,0.0557,0.2422,0.626049,43,"1"
"16751",0.0598,0.0537,0.2506,0.6470588,55,"1"
"16752",0.0641,0.0556,0.2591,0.6466476,51,"1"
"16753",0.064,0.0536,0.2423,0.6377154,41,"1"
"16754",0.0596,0.0518,0.2213,0.6206518,43,"1"
"16755",0.0724,0.0765,0.2299,0.5006527,33,"1"
"16756",0.0725,0.0842,0.2256,0.4564235,29,"1"
"16757",0.0725,0.0842,0.2256,0.4564235,16,"1"
"16758",0.0792,0.0842,0.2508,0.4973134,4,"1"
"16759",0.0792,0.0804,0.255,0.5205725,12,"1"
"16760",0.0771,0.0824,0.2423,0.4924546,28,"1"
"16761",0.075,0.09,0.2338,0.4441013,25,"1"
"16762",0.075,0.0881,0.2254,0.4379585,7,"1"
"16763",0.0706,0.0768,0.2085,0.4616193,16,"1"
"16764",0.0619,0.0692,0.238,0.5494792,55,"1"
"16765",0.0751,0.0692,0.2505,0.5670942,15,"1"
"16766",0.0707,0.073,0.2504,0.5485467,25,"1"
"16767",0.0707,0.0693,0.2378,0.5486812,64,"1"
"16768",0.0796,0.0863,0.2419,0.4741012,26,"1"
"16769",0.0818,0.0978,0.2419,0.4241978,4,"1"
"16770",0.0775,0.0883,0.2167,0.4209836,22,"1"
"16771",0.0709,0.0788,0.2041,0.4429127,23,"1"
"16772",0.0783,0.0855,0.2349,0.4662921,11,"1"
"16773",0.0716,0.0759,0.2477,0.5309023,22,"1"
"16774",0.0672,0.0643,0.2731,0.61885,30,"1"
"16775",0.0694,0.0662,0.2689,0.6048941,30,"1"
"16776",0.0672,0.072,0.2518,0.555281,19,"1"
"16777",0.0672,0.074,0.2561,0.551651,23,"1"
"16778",0.0761,0.0778,0.2689,0.551197,23,"1"
"16779",0.0761,0.0914,0.2646,0.4865169,21,"1"
"16780",0.0761,0.0932,0.2561,0.4663613,19,"1"
"16781",0.0783,0.0894,0.2561,0.4824891,18,"1"
"16782",0.0784,0.0837,0.273,0.5306981,15,"1"
"16783",0.074,0.074,0.2814,0.5835678,11,"1"
"16784",0.0673,0.0683,0.2517,0.573125,28,"1"
"16785",0.0652,0.0761,0.1922,0.4327246,28,"1"
"16786",0.0652,0.0741,0.1709,0.395102,19,"1"
"16787",0.0631,0.0703,0.1879,0.4554609,14,"1"
"16788",0.0587,0.0606,0.1964,0.5284047,38,"1"
"16789",0.0632,0.0626,0.2134,0.5463768,31,"1"
"16790",0.0698,0.078,0.2134,0.4646534,22,"1"
"16791",0.0698,0.0762,0.226,0.4956982,24,"1"
"16792",0.0699,0.0704,0.2513,0.5623251,25,"1"
"16793",0.0721,0.0744,0.2513,0.5431379,23,"1"
"16794",0.0789,0.084,0.264,0.5172414,13,"1"
"16795",0.0811,0.0878,0.2892,0.5342175,5,"1"
"16796",0.0789,0.0782,0.2807,0.564224,16,"1"
"16797",0.079,0.0745,0.2681,0.5650905,10,"1"
"16798",0.0768,0.0765,0.2595,0.5446429,24,"1"
"16799",0.0747,0.0745,0.2595,0.5538922,12,"1"
"16800",0.0702,0.063,0.251,0.5987261,34,"1"
"16801",0.0681,0.0554,0.2552,0.6432711,36,"1"
"16802",0.0682,0.0554,0.2678,0.6571782,41,"1"
"16803",0.066,0.0594,0.2678,0.6369193,44,"1"
"16804",0.0639,0.0574,0.2635,0.6422562,52,"1"
"16805",0.0639,0.0575,0.2761,0.6552758,66,"1"
"16806",0.064,0.0595,0.276,0.6453055,61,"1"
"16807",0.0662,0.0613,0.2801,0.6408905,39,"1"
"16808",0.0663,0.0633,0.2759,0.6267689,20,"1"
"16809",0.0685,0.0614,0.2716,0.6312312,38,"1"
"16810",0.0664,0.0596,0.2674,0.635474,34,"1"
"16811",0.0664,0.0577,0.2715,0.6494532,33,"1"
"16812",0.0664,0.0578,0.2841,0.6618894,43,"1"
"16813",0.0687,0.0674,0.2757,0.6071116,24,"1"
"16814",0.0687,0.0655,0.2672,0.6062519,15,"1"
"16815",0.0644,0.0559,0.2587,0.6446281,47,"1"
"16816",0.0645,0.0617,0.2629,0.6198398,51,"1"
"16817",0.0688,0.0675,0.2671,0.5965332,38,"1"
"16818",0.071,0.0695,0.2586,0.5763487,42,"1"
"16819",0.0689,0.0713,0.2418,0.5445545,47,"1"
"16820",0.0733,0.0847,0.2292,0.4603377,32,"1"
"16821",0.0756,0.0828,0.2333,0.4761152,18,"1"
"16822",0.0711,0.0733,0.2501,0.5466914,19,"1"
"16823",0.0733,0.0732,0.2585,0.5586373,22,"1"
"16824",0.0732,0.0751,0.267,0.5609471,23,"1"
"16825",0.0798,0.0788,0.2712,0.5497143,36,"1"
"16826",0.0776,0.0731,0.2671,0.5702528,38,"1"
"16827",0.0688,0.0616,0.2629,0.620339,33,"1"
"16828",0.0665,0.0598,0.2797,0.6477172,40,"1"
"16829",0.0665,0.0578,0.2798,0.6575829,52,"1"
"16830",0.0686,0.0673,0.2337,0.5528239,38,"1"
"16831",0.0729,0.0863,0.2253,0.4460847,11,"1"
"16832",0.0729,0.0768,0.2505,0.5307058,23,"1"
"16833",0.0685,0.0653,0.2548,0.5920025,27,"1"
"16834",0.0663,0.0633,0.2465,0.5913493,36,"1"
"16835",0.0619,0.0556,0.2381,0.6213824,48,"1"
"16836",0.0574,0.0441,0.2591,0.7091029,54,"1"
"16837",0.0639,0.0555,0.2382,0.6220633,52,"1"
"16838",0.0639,0.0574,0.2298,0.6002786,42,"1"
"16839",0.0791,0.0936,0.2256,0.4135338,13,"1"
"16840",0.0791,0.0956,0.234,0.4199029,23,"1"
"16841",0.0813,0.0899,0.2467,0.4658348,31,"1"
"16842",0.077,0.086,0.2382,0.4694633,29,"1"
"16843",0.0792,0.0937,0.2255,0.4129073,19,"1"
"16844",0.0793,0.0976,0.2213,0.3878959,12,"1"
"16845",0.0749,0.09,0.2254,0.4292961,9,"1"
"16846",0.0772,0.0881,0.2212,0.4303265,14,"1"
"16847",0.0684,0.0748,0.2253,0.5014995,31,"1"
"16848",0.0706,0.0729,0.2296,0.5180165,28,"1"
"16849",0.0706,0.0786,0.2421,0.5098223,17,"1"
"16850",0.0642,0.0634,0.2547,0.6013832,62,"1"
"16851",0.0685,0.0654,0.2504,0.5858138,56,"1"
"16852",0.0708,0.073,0.2546,0.5543346,0,"1"
"16853",0.0753,0.0826,0.2378,0.4843945,32,"1"
"16854",0.0685,0.071,0.2253,0.520756,36,"3"
"16855",0.0706,0.0653,0.2169,0.5372077,35,"3"
"16856",0.0706,0.0652,0.2212,0.5446927,32,"3"
"16857",0.0683,0.0632,0.2297,0.5684534,25,"3"
"16858",0.0705,0.0652,0.2339,0.5640254,21,"3"
"16859",0.0704,0.0612,0.2255,0.5730729,22,"3"
"16860",0.0704,0.0631,0.2255,0.5627166,31,"3"
"16861",0.0616,0.0612,0.2214,0.566879,38,"3"
"16862",0.0739,0.074,0.2603,0.5572839,20,"1"
"16863",0.0716,0.0682,0.2858,0.6146893,32,"1"
"16864",0.0672,0.0643,0.2773,0.6235363,32,"1"
"16865",0.0739,0.0778,0.2603,0.5397811,22,"1"
"16866",0.0739,0.0817,0.2477,0.5039466,22,"1"
"16867",0.0739,0.0817,0.2561,0.5162818,22,"1"
"16868",0.0761,0.0797,0.2603,0.5311765,25,"1"
"16869",0.0739,0.0797,0.2518,0.5191554,25,"1"
"16870",0.0739,0.0837,0.2477,0.4948702,22,"1"
"16871",0.0739,0.0855,0.2518,0.4930329,19,"1"
"16872",0.074,0.0817,0.2646,0.5281548,21,"1"
"16873",0.074,0.076,0.2857,0.5797622,25,"1"
"16874",0.0673,0.0741,0.2687,0.5676779,23,"1"
"16875",0.0696,0.0818,0.2135,0.4459871,28,"1"
"16876",0.0741,0.0856,0.2007,0.4020258,19,"1"
"16877",0.0742,0.0838,0.1965,0.4020692,21,"1"
"16878",0.0631,0.0703,0.1836,0.4462387,28,"1"
"16879",0.0587,0.0568,0.2134,0.5795707,46,"1"
"16880",0.0654,0.0646,0.2303,0.5618854,36,"1"
"16881",0.0676,0.0685,0.243,0.5601926,24,"1"
"16882",0.0721,0.0704,0.2556,0.5680982,29,"1"
"16883",0.0744,0.0801,0.264,0.5344377,26,"1"
"16884",0.0876,0.105,0.2851,0.4616765,15,"1"
"16885",0.0876,0.1031,0.2851,0.4688305,13,"1"
"16886",0.0767,0.0744,0.2682,0.5656743,34,"1"
"16887",0.0723,0.0591,0.2681,0.6387531,25,"1"
"16888",0.0701,0.061,0.2765,0.6385185,42,"1"
"16889",0.0702,0.0629,0.2553,0.6046512,21,"1"
"16890",0.0658,0.061,0.2426,0.5981555,44,"1"
"16891",0.0659,0.0611,0.2594,0.6187207,52,"1"
"16892",0.0703,0.0611,0.272,0.6331432,30,"1"
"16893",0.066,0.0631,0.2509,0.5980892,26,"1"
"16894",0.0638,0.0612,0.2467,0.6024683,51,"1"
"16895",0.0682,0.0594,0.2635,0.6320842,36,"1"
"16896",0.0683,0.0632,0.2718,0.6226866,11,"1"
"16897",0.0661,0.0613,0.276,0.6365253,26,"1"
"16898",0.0662,0.0652,0.2676,0.6081731,29,"1"
"16899",0.0684,0.0652,0.259,0.5977791,33,"1"
"16900",0.0663,0.0614,0.2633,0.6218047,42,"1"
"16901",0.062,0.0596,0.259,0.6258632,51,"1"
"16902",0.0664,0.0634,0.2632,0.6117575,45,"1"
"16903",0.0729,0.0749,0.2674,0.5623722,21,"1"
"16904",0.073,0.0787,0.2588,0.5336296,13,"1"
"16905",0.073,0.073,0.263,0.5654762,26,"1"
"16906",0.073,0.0731,0.2672,0.5703791,28,"1"
"16907",0.0709,0.0712,0.2629,0.5737803,20,"1"
"16908",0.0688,0.0617,0.2629,0.6198398,37,"1"
"16909",0.0645,0.0599,0.2502,0.613673,57,"1"
"16910",0.0689,0.0695,0.2334,0.5411027,42,"1"
"16911",0.0711,0.0752,0.2376,0.5191816,18,"1"
"16912",0.071,0.0732,0.2502,0.5473098,17,"1"
"16913",0.0732,0.0712,0.2586,0.5682232,25,"1"
"16914",0.0731,0.0751,0.2545,0.5442961,18,"1"
"16915",0.0754,0.077,0.2587,0.5412571,27,"1"
"16916",0.0709,0.0711,0.2587,0.5688296,35,"1"
"16917",0.0643,0.0616,0.2588,0.6154806,38,"1"
"16918",0.0665,0.0615,0.2714,0.6305197,39,"1"
"16919",0.0664,0.0597,0.2841,0.6527051,38,"1"
"16920",0.0685,0.0692,0.2632,0.5836342,32,"1"
"16921",0.0685,0.071,0.2506,0.5584577,25,"1"
"16922",0.0685,0.0633,0.259,0.6071983,37,"1"
"16923",0.0662,0.0613,0.2549,0.6122707,38,"1"
"16924",0.064,0.0575,0.2465,0.6217105,32,"1"
"16925",0.0618,0.0518,0.2466,0.652815,28,"1"
"16926",0.0617,0.0479,0.2466,0.6747029,44,"1"
"16927",0.0595,0.0498,0.2298,0.6437768,61,"1"
"16928",0.0616,0.0517,0.2171,0.6153274,53,"1"
"16929",0.079,0.0918,0.2384,0.4439733,22,"1"
"16930",0.0791,0.0918,0.2468,0.4577673,24,"1"
"16931",0.0791,0.0936,0.2383,0.4359747,27,"1"
"16932",0.0725,0.0823,0.2087,0.4343643,18,"1"
"16933",0.0725,0.0823,0.2045,0.4260809,8,"1"
"16934",0.0725,0.0823,0.2129,0.4424119,17,"1"
"16935",0.0704,0.0843,0.2129,0.4327052,38,"1"
"16936",0.0793,0.0919,0.2297,0.4284826,25,"1"
"16937",0.0727,0.09,0.2297,0.4369722,14,"1"
"16938",0.0684,0.0748,0.2085,0.4719379,36,"1"
"16939",0.064,0.0652,0.2296,0.5576662,32,"1"
"16940",0.0641,0.0633,0.2253,0.5613306,39,"1"
"16941",0.0685,0.0653,0.2295,0.5569878,52,"1"
"16942",0.0663,0.071,0.2379,0.5403043,25,"1"
"16943",0.0664,0.0673,0.242,0.5648238,21,"1"
"16944",0.0686,0.0692,0.2295,0.5366589,25,"3"
"16945",0.0685,0.0692,0.2169,0.5162531,26,"3"
"16946",0.0728,0.0633,0.2253,0.5613306,27,"3"
"16947",0.0706,0.0672,0.2254,0.5406699,28,"3"
"16948",0.0727,0.0691,0.2297,0.5374833,29,"3"
"16949",0.0683,0.0632,0.2213,0.5557118,31,"3"
"16950",0.0704,0.0651,0.2213,0.5453911,32,"3"
"16951",0.0682,0.0631,0.2171,0.5496074,33,"3"
"16952",0.0682,0.0651,0.2171,0.5386251,23,"3"
"16953",0.0638,0.0631,0.2172,0.5497681,26,"3"
"16954",0.0637,0.065,0.2172,0.5393338,30,"3"
"16955",0.0628,0.0585,0.2815,0.6558824,47,"1"
"16956",0.0694,0.0643,0.2689,0.6140456,40,"1"
"16957",0.0739,0.0778,0.2689,0.551197,21,"1"
"16958",0.0716,0.074,0.2689,0.5683873,25,"1"
"16959",0.0739,0.074,0.2689,0.5683873,21,"1"
"16960",0.0761,0.0778,0.2646,0.5455607,19,"1"
"16961",0.0716,0.0855,0.2603,0.5054945,19,"1"
"16962",0.0761,0.0855,0.2646,0.5115681,16,"1"
"16963",0.0716,0.0855,0.2518,0.4930329,15,"1"
"16964",0.065,0.072,0.2306,0.5241243,25,"1"
"16965",0.0695,0.0701,0.256,0.5700705,39,"1"
"16966",0.0717,0.0818,0.2688,0.5333714,13,"1"
"16967",0.0717,0.0838,0.2347,0.4737834,25,"1"
"16968",0.0718,0.0838,0.2305,0.4667515,23,"1"
"16969",0.0652,0.0799,0.2177,0.4630376,36,"1"
"16970",0.0609,0.0703,0.1879,0.4554609,32,"1"
"16971",0.0543,0.0511,0.2091,0.6072252,64,"1"
"16972",0.061,0.0529,0.2473,0.6475683,50,"1"
"16973",0.0698,0.0685,0.2514,0.5717412,25,"1"
"16974",0.072,0.0704,0.2472,0.5566751,25,"1"
